client,registrant,filing_uuid,filing_type,reported_income,lda_public_url
"ALICE GROUP USA, LLC","MILLER STRATEGIES, LLC",852416f8-edc1-4358-bebe-0b7e51732691,RR,,https://lda.senate.gov/filings/public/filing/852416f8-edc1-4358-bebe-0b7e51732691/print/
ALLIANCE FOR HEALTH INFORMATION OPERATIONS AND STANDARDS (AHIOS),TIBER CREEK GROUP,12423619-0490-4e30-9a84-9974d590f4c4,Q4,40000,https://lda.senate.gov/filings/public/filing/12423619-0490-4e30-9a84-9974d590f4c4/print/
ALLIANCE FOR HEALTH INFORMATION OPERATIONS AND STANDARDS (AHIOS),TIBER CREEK GROUP,8bf9d8d4-8b1f-448d-8120-6bde4d43db05,RR,,https://lda.senate.gov/filings/public/filing/8bf9d8d4-8b1f-448d-8120-6bde4d43db05/print/
ALLIANCE FOR PATIENT CARE,CONVERGE PUBLIC STRATEGIES,979d9b5f-4d05-4235-8a5e-304139f6c987,Q4,90000,https://lda.senate.gov/filings/public/filing/979d9b5f-4d05-4235-8a5e-304139f6c987/print/
ALLIANCE FOR PATIENT CARE,CONVERGE PUBLIC STRATEGIES,97a58078-e5d2-4bb7-ab0d-e56ea3aa32c3,RR,,https://lda.senate.gov/filings/public/filing/97a58078-e5d2-4bb7-ab0d-e56ea3aa32c3/print/
ALS UNITED,THORN RUN PARTNERS,0d6db9ef-1c14-47da-b911-573c3c331318,Q4,20000,https://lda.senate.gov/filings/public/filing/0d6db9ef-1c14-47da-b911-573c3c331318/print/
ALS UNITED,THORN RUN PARTNERS,aa49dc29-4602-43fa-937a-f9c99e528386,RR,,https://lda.senate.gov/filings/public/filing/aa49dc29-4602-43fa-937a-f9c99e528386/print/
"ALTON ENCORE PROPERTIES, LLC","ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS (FKA ALEXANDER & BOROVICKA GOVERNMENT SOLUTIONS)",cc9e5557-73d7-4813-ada5-ae37b06ab317,Q4,40000,https://lda.senate.gov/filings/public/filing/cc9e5557-73d7-4813-ada5-ae37b06ab317/print/
"ALTON ENCORE PROPERTIES, LLC","ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS (FKA ALEXANDER & BOROVICKA GOVERNMENT SOLUTIONS)",31e62996-7054-42be-9a27-f7e7bb4fcdde,RR,,https://lda.senate.gov/filings/public/filing/31e62996-7054-42be-9a27-f7e7bb4fcdde/print/
ALTRAZEAL LIFE SCIENCES INC.,VENABLE LLP,6ed4d8a2-b193-4cab-9deb-80d0a4acc840,Q4,10000,https://lda.senate.gov/filings/public/filing/6ed4d8a2-b193-4cab-9deb-80d0a4acc840/print/
ALTRAZEAL LIFE SCIENCES INC.,VENABLE LLP,58ae6a98-9879-4894-be90-9bee7feffca6,RR,,https://lda.senate.gov/filings/public/filing/58ae6a98-9879-4894-be90-9bee7feffca6/print/
ALVOTECH SA,HOLLAND & KNIGHT LLP,9220cab5-85cb-43b7-a44a-655937b31ba4,Q4,20000,https://lda.senate.gov/filings/public/filing/9220cab5-85cb-43b7-a44a-655937b31ba4/print/
ALVOTECH SA,HOLLAND & KNIGHT LLP,02a23543-9fa4-4230-912e-bc3e6c4aee88,RR,,https://lda.senate.gov/filings/public/filing/02a23543-9fa4-4230-912e-bc3e6c4aee88/print/
ALZHEON,"MILLER STRATEGIES, LLC",ded4bcc5-f40e-442d-91a5-db6bed8d8e82,Q4,60000,https://lda.senate.gov/filings/public/filing/ded4bcc5-f40e-442d-91a5-db6bed8d8e82/print/
ALZHEON,"MILLER STRATEGIES, LLC",ffb789d0-e4be-41b0-ae0c-6dfacdf5abaf,RR,,https://lda.senate.gov/filings/public/filing/ffb789d0-e4be-41b0-ae0c-6dfacdf5abaf/print/
"AMENTUM HOLDINGS, INC.",HARBORPOINT STRATEGIES LLC,3c3a4f72-85df-49ce-9927-8e48b7f45cc7,Q4,10000,https://lda.senate.gov/filings/public/filing/3c3a4f72-85df-49ce-9927-8e48b7f45cc7/print/
"AMENTUM HOLDINGS, INC.",HARBORPOINT STRATEGIES LLC,3c3a4f72-85df-49ce-9927-8e48b7f45cc7,Q4,10000,https://lda.senate.gov/filings/public/filing/3c3a4f72-85df-49ce-9927-8e48b7f45cc7/print/
"AMENTUM HOLDINGS, INC.",HARBORPOINT STRATEGIES LLC,313d3150-f9db-496d-a0f3-26c2c685461f,RR,,https://lda.senate.gov/filings/public/filing/313d3150-f9db-496d-a0f3-26c2c685461f/print/
"AMENTUM HOLDINGS, INC.",HARBORPOINT STRATEGIES LLC,313d3150-f9db-496d-a0f3-26c2c685461f,RR,,https://lda.senate.gov/filings/public/filing/313d3150-f9db-496d-a0f3-26c2c685461f/print/
AMERICAN ASSOCIATION OF IMMUNOLOGISTS,POLSINELLI PC,fb53f4e9-24a8-41cd-80a7-c0cb55d944e2,Q4,40000,https://lda.senate.gov/filings/public/filing/fb53f4e9-24a8-41cd-80a7-c0cb55d944e2/print/
AMERICAN ASSOCIATION OF IMMUNOLOGISTS,POLSINELLI PC,46a5f632-32ff-4377-9654-17a70451a86c,RR,,https://lda.senate.gov/filings/public/filing/46a5f632-32ff-4377-9654-17a70451a86c/print/
AMERICAN BANKERS ASSOCIATION CARD POLICY COUNCIL,GEOFFREY P. GRAY,b123ce8f-0baa-4dbf-8028-f19d73e890af,Q4,20000,https://lda.senate.gov/filings/public/filing/b123ce8f-0baa-4dbf-8028-f19d73e890af/print/
AMERICAN BANKERS ASSOCIATION CARD POLICY COUNCIL,GEOFFREY P. GRAY,37568a85-c758-4bc3-bbfd-4f575af931cc,RA,,https://lda.senate.gov/filings/public/filing/37568a85-c758-4bc3-bbfd-4f575af931cc/print/
AMERICAN BATH GROUP,"SANDLER, TRAVIS & ROSENBERG, P.A.",aef907e0-aa9c-4f11-ac35-394c0e95f012,Q4,20000,https://lda.senate.gov/filings/public/filing/aef907e0-aa9c-4f11-ac35-394c0e95f012/print/
AMERICAN BATH GROUP,"SANDLER, TRAVIS & ROSENBERG, P.A.",5d93d731-6922-4b1e-a5ed-4dfce15724d2,RR,,https://lda.senate.gov/filings/public/filing/5d93d731-6922-4b1e-a5ed-4dfce15724d2/print/
AMERICAN BATTERY TECHNOLOGY COMPANY,BALLARD PARTNERS,4a728ddf-b9dd-44a0-ac00-a9fe7563335f,Q4,110000,https://lda.senate.gov/filings/public/filing/4a728ddf-b9dd-44a0-ac00-a9fe7563335f/print/
AMERICAN BATTERY TECHNOLOGY COMPANY,BALLARD PARTNERS,4a728ddf-b9dd-44a0-ac00-a9fe7563335f,Q4,110000,https://lda.senate.gov/filings/public/filing/4a728ddf-b9dd-44a0-ac00-a9fe7563335f/print/
AMERICAN BATTERY TECHNOLOGY COMPANY,BALLARD PARTNERS,b232de24-455a-413b-b65f-0c335255c32c,RR,,https://lda.senate.gov/filings/public/filing/b232de24-455a-413b-b65f-0c335255c32c/print/
AMERICAN BATTERY TECHNOLOGY COMPANY,BALLARD PARTNERS,b232de24-455a-413b-b65f-0c335255c32c,RR,,https://lda.senate.gov/filings/public/filing/b232de24-455a-413b-b65f-0c335255c32c/print/
AMERICAN BIRD CONSERVANCY ACTION FUND,AMERICAN BIRD CONSERVANCY ACTION FUND,7329b768-73a5-4ee0-8389-d5893f8c6623,Q4,14000,https://lda.senate.gov/filings/public/filing/7329b768-73a5-4ee0-8389-d5893f8c6623/print/
AMERICAN BIRD CONSERVANCY ACTION FUND,AMERICAN BIRD CONSERVANCY ACTION FUND,83abf1b7-d729-453d-afbf-990095b3a3ae,RR,,https://lda.senate.gov/filings/public/filing/83abf1b7-d729-453d-afbf-990095b3a3ae/print/
AMERICAN COLLEGE OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,VAN SCOYOC ASSOCIATES,cbecf8ff-88a9-46e5-9854-39e57918d338,Q4,30000,https://lda.senate.gov/filings/public/filing/cbecf8ff-88a9-46e5-9854-39e57918d338/print/
AMERICAN COLLEGE OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,VAN SCOYOC ASSOCIATES,f9d521ce-29d4-4682-9afb-028526b39a9c,RR,,https://lda.senate.gov/filings/public/filing/f9d521ce-29d4-4682-9afb-028526b39a9c/print/
AMERICAN CONCRETE INSTITUTE,"CROSSROADS STRATEGIES, LLC",a07c2e13-1718-454e-8214-6678c1dcac2f,Q4,50000,https://lda.senate.gov/filings/public/filing/a07c2e13-1718-454e-8214-6678c1dcac2f/print/
AMERICAN CONCRETE INSTITUTE,"CROSSROADS STRATEGIES, LLC",4fed8e37-e4d6-439e-a302-c00f7702cda9,RR,,https://lda.senate.gov/filings/public/filing/4fed8e37-e4d6-439e-a302-c00f7702cda9/print/
"AMERICAN DAWOODI BOHRAS, A 501(C)(4) CORPORATION","MO STRATEGIES, INC.",8ce1b8a2-e86e-4c5c-8a7d-c9dbfc1d14b8,Q4,60000,https://lda.senate.gov/filings/public/filing/8ce1b8a2-e86e-4c5c-8a7d-c9dbfc1d14b8/print/
"AMERICAN DAWOODI BOHRAS, A 501(C)(4) CORPORATION","MO STRATEGIES, INC.",5ea08722-b1cd-48f2-ade7-638b8187b580,RR,,https://lda.senate.gov/filings/public/filing/5ea08722-b1cd-48f2-ade7-638b8187b580/print/
AMERICAN EPILEPSY SOCIETY,G2G CONSULTING,86a03e39-b641-4773-bd19-fb727f05035c,Q4,10000,https://lda.senate.gov/filings/public/filing/86a03e39-b641-4773-bd19-fb727f05035c/print/
AMERICAN EPILEPSY SOCIETY,G2G CONSULTING,fa82d764-418c-42af-bf73-e486eeb4b678,RR,,https://lda.senate.gov/filings/public/filing/fa82d764-418c-42af-bf73-e486eeb4b678/print/
AMERICAN MEAT PRODUCERS ASSOCIATION,BICE POLICY GROUP,70838f94-5288-40e8-8d66-efc6a866774e,Q4,10000,https://lda.senate.gov/filings/public/filing/70838f94-5288-40e8-8d66-efc6a866774e/print/
AMERICAN MEAT PRODUCERS ASSOCIATION,BICE POLICY GROUP,1dd778fd-4d2b-4c2c-9c3c-b20a708adbda,RR,,https://lda.senate.gov/filings/public/filing/1dd778fd-4d2b-4c2c-9c3c-b20a708adbda/print/
AMERICAN PET PRODUCTS ASSOCIATION,THE BRIGHTUP GROUP LLC,3af05544-5db8-4885-a594-aeeb9c467781,Q4,10000,https://lda.senate.gov/filings/public/filing/3af05544-5db8-4885-a594-aeeb9c467781/print/
AMERICAN PET PRODUCTS ASSOCIATION,THE BRIGHTUP GROUP LLC,c6533585-9cf9-4b12-bb15-af9f7cf5d7c3,RR,,https://lda.senate.gov/filings/public/filing/c6533585-9cf9-4b12-bb15-af9f7cf5d7c3/print/
"AMERICAN TEXTILE COMPANY, INC.",BUCHANAN INGERSOLL & ROONEY PC,a314dd41-e083-4725-82ed-bca7df396e5b,Q4,10000,https://lda.senate.gov/filings/public/filing/a314dd41-e083-4725-82ed-bca7df396e5b/print/
"AMERICAN TEXTILE COMPANY, INC.",BUCHANAN INGERSOLL & ROONEY PC,6e5e74a9-d982-461a-9c62-d847dcb96eea,RR,,https://lda.senate.gov/filings/public/filing/6e5e74a9-d982-461a-9c62-d847dcb96eea/print/
AMERICAN VANGUARD CORPORATION,HOGAN LOVELLS US LLP,85eec2cb-5fab-4a9e-bfb2-b9ca46cd836f,Q4,50000,https://lda.senate.gov/filings/public/filing/85eec2cb-5fab-4a9e-bfb2-b9ca46cd836f/print/
AMERICAN VANGUARD CORPORATION,HOGAN LOVELLS US LLP,07777929-e85d-43a3-aa1c-c9624ba24507,RR,,https://lda.senate.gov/filings/public/filing/07777929-e85d-43a3-aa1c-c9624ba24507/print/
AMERICANS FOR CITIZEN VOTING,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",2e80fdd9-d812-460f-998d-dad013433695,Q4,40000,https://lda.senate.gov/filings/public/filing/2e80fdd9-d812-460f-998d-dad013433695/print/
AMERICANS FOR CITIZEN VOTING,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",39099b4b-d877-49a5-b90a-440274dce741,RR,,https://lda.senate.gov/filings/public/filing/39099b4b-d877-49a5-b90a-440274dce741/print/
AMERICANS FOR LITIGATION TAX FAIRNESS,CAPITOL COUNSEL LLC,f7cfe9a7-2763-490f-9663-fcf7981dbf8f,Q4,20000,https://lda.senate.gov/filings/public/filing/f7cfe9a7-2763-490f-9663-fcf7981dbf8f/print/
AMERICANS FOR LITIGATION TAX FAIRNESS,CAPITOL COUNSEL LLC,f7cfe9a7-2763-490f-9663-fcf7981dbf8f,Q4,20000,https://lda.senate.gov/filings/public/filing/f7cfe9a7-2763-490f-9663-fcf7981dbf8f/print/
AMERICANS FOR LITIGATION TAX FAIRNESS,CAPITOL COUNSEL LLC,48813cc9-52d0-4a89-9094-b065dae0f9df,RR,,https://lda.senate.gov/filings/public/filing/48813cc9-52d0-4a89-9094-b065dae0f9df/print/
AMERICANS FOR LITIGATION TAX FAIRNESS,CAPITOL COUNSEL LLC,48813cc9-52d0-4a89-9094-b065dae0f9df,RR,,https://lda.senate.gov/filings/public/filing/48813cc9-52d0-4a89-9094-b065dae0f9df/print/
AMERICANS FOR THE COMMON GOOD,AMERICANS FOR THE COMMON GOOD,01d0938d-83b1-4038-9c53-940c80c4e7f0,Q4,,https://lda.senate.gov/filings/public/filing/01d0938d-83b1-4038-9c53-940c80c4e7f0/print/
AMERICANS FOR THE COMMON GOOD,AMERICANS FOR THE COMMON GOOD,bd07ab83-bef1-44a4-a321-dccbfa755d27,RR,,https://lda.senate.gov/filings/public/filing/bd07ab83-bef1-44a4-a321-dccbfa755d27/print/
AMERICAS GOLD AND SILVER CORPORATION,LOT SIXTEEN LLC,9c8375ee-0bc3-4327-84b2-6bac9dc6e963,Q4,50000,https://lda.senate.gov/filings/public/filing/9c8375ee-0bc3-4327-84b2-6bac9dc6e963/print/
AMERICAS GOLD AND SILVER CORPORATION,LOT SIXTEEN LLC,1f71f9a7-818d-4db4-a0f1-c06e98a64990,RR,,https://lda.senate.gov/filings/public/filing/1f71f9a7-818d-4db4-a0f1-c06e98a64990/print/
AMETEK AIRTECHNOLOGY GROUP LTD,CAPITAL PARK PARTNERS LLC,cc28fd42-ffdd-45a0-967d-50b039e8969d,Q4Y,,https://lda.senate.gov/filings/public/filing/cc28fd42-ffdd-45a0-967d-50b039e8969d/print/
AMETEK AIRTECHNOLOGY GROUP LTD,CAPITAL PARK PARTNERS LLC,a5ad2bf3-635d-413d-9f54-b6f983e4d72c,RR,,https://lda.senate.gov/filings/public/filing/a5ad2bf3-635d-413d-9f54-b6f983e4d72c/print/
AMHERST COLLEGE,TREMONT STRATEGIES GROUP LLC,04e24405-fce2-4c60-974f-681d7a0ea10d,Q4,10000,https://lda.senate.gov/filings/public/filing/04e24405-fce2-4c60-974f-681d7a0ea10d/print/
AMHERST COLLEGE,TREMONT STRATEGIES GROUP LLC,092d27ce-34d6-4e03-af1a-0a64cfd87f85,RR,,https://lda.senate.gov/filings/public/filing/092d27ce-34d6-4e03-af1a-0a64cfd87f85/print/
AMPRIUS TECHNOLOGIES INC.,STRATEGIC MARKETING INNOVATIONS,6b930e52-f412-4fdd-bde4-ab4743a9637f,Q4,40000,https://lda.senate.gov/filings/public/filing/6b930e52-f412-4fdd-bde4-ab4743a9637f/print/
AMPRIUS TECHNOLOGIES INC.,STRATEGIC MARKETING INNOVATIONS,e0051d6a-4858-479d-b2a6-ddbebe251067,RR,,https://lda.senate.gov/filings/public/filing/e0051d6a-4858-479d-b2a6-ddbebe251067/print/
ANDREW COLLEGE,"MERCHANT MCINTYRE & ASSOCIATES, LLC",e6072945-1a40-41a9-a0ea-a3212ad473eb,Q4,30000,https://lda.senate.gov/filings/public/filing/e6072945-1a40-41a9-a0ea-a3212ad473eb/print/
ANDREW COLLEGE,"MERCHANT MCINTYRE & ASSOCIATES, LLC",f789f20a-004c-4b98-a30a-a0e6d4ef4e5b,RR,,https://lda.senate.gov/filings/public/filing/f789f20a-004c-4b98-a30a-a0e6d4ef4e5b/print/
ANIMAL RESCUERS FOR CHANGE,LOBBYIT.COM,4bf1d036-c73e-45e2-88b7-a9a502968bb3,Q4,20000,https://lda.senate.gov/filings/public/filing/4bf1d036-c73e-45e2-88b7-a9a502968bb3/print/
ANIMAL RESCUERS FOR CHANGE,LOBBYIT.COM,670f7a5d-6c57-49ce-b5ca-fef681c0b005,RR,,https://lda.senate.gov/filings/public/filing/670f7a5d-6c57-49ce-b5ca-fef681c0b005/print/
"APNIMED, INC.","CROSSROADS STRATEGIES, LLC",10a0c0fb-03b7-4646-9c67-045b1693f34d,Q4,20000,https://lda.senate.gov/filings/public/filing/10a0c0fb-03b7-4646-9c67-045b1693f34d/print/
"APNIMED, INC.","CROSSROADS STRATEGIES, LLC",b503a95e-36b9-40e3-a930-ef1463ab0454,RR,,https://lda.senate.gov/filings/public/filing/b503a95e-36b9-40e3-a930-ef1463ab0454/print/
"APPLIED TRAINING SOLUTIONS, LLC","NEW LANTERN, LLC",a2878f72-62d4-4794-8186-13e67debdb7b,Q4,10000,https://lda.senate.gov/filings/public/filing/a2878f72-62d4-4794-8186-13e67debdb7b/print/
"APPLIED TRAINING SOLUTIONS, LLC","NEW LANTERN, LLC",906af08d-aad1-46ba-a763-8f37be876d4a,RR,,https://lda.senate.gov/filings/public/filing/906af08d-aad1-46ba-a763-8f37be876d4a/print/
AQUILA,FIDELITY STRATEGIES,7f4c6f9e-ba92-431b-84c3-4f56a6b1913d,Q4,,https://lda.senate.gov/filings/public/filing/7f4c6f9e-ba92-431b-84c3-4f56a6b1913d/print/
AQUILA,FIDELITY STRATEGIES,f4b39299-0635-4e11-8d2b-977c8b23df23,RR,,https://lda.senate.gov/filings/public/filing/f4b39299-0635-4e11-8d2b-977c8b23df23/print/
ARASHI VISION (U.S.) LLC,DGA GROUP GOVERNMENT RELATIONS LLC,33be348e-04f8-475c-99c7-2e7c01008cc2,Q4,50000,https://lda.senate.gov/filings/public/filing/33be348e-04f8-475c-99c7-2e7c01008cc2/print/
ARASHI VISION (U.S.) LLC,DGA GROUP GOVERNMENT RELATIONS LLC,483e74eb-7163-4279-952f-7bbda09ab401,RR,,https://lda.senate.gov/filings/public/filing/483e74eb-7163-4279-952f-7bbda09ab401/print/
ARCHIAUS,ELECTUS GOVERNMENTAL AFFAIRS,57fa2754-bf74-421c-aa23-30ae74cbe5a2,Q4Y,10000,https://lda.senate.gov/filings/public/filing/57fa2754-bf74-421c-aa23-30ae74cbe5a2/print/
ARCHIAUS,ELECTUS GOVERNMENTAL AFFAIRS,75aef1d2-8664-4b35-aea4-7724ec41adcb,RR,,https://lda.senate.gov/filings/public/filing/75aef1d2-8664-4b35-aea4-7724ec41adcb/print/
ARCONIC CORPORATION,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",56f13540-7e51-40bf-9b37-fdf471063b7d,Q4,90000,https://lda.senate.gov/filings/public/filing/56f13540-7e51-40bf-9b37-fdf471063b7d/print/
ARCONIC CORPORATION,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",9e32ddad-500b-4c09-8677-f45d14788fd5,RR,,https://lda.senate.gov/filings/public/filing/9e32ddad-500b-4c09-8677-f45d14788fd5/print/
ARENA INVESTORS LP,BALLARD PARTNERS,792b1f5f-11cf-481d-9b2d-16e2d33df6ab,Q4,100000,https://lda.senate.gov/filings/public/filing/792b1f5f-11cf-481d-9b2d-16e2d33df6ab/print/
ARENA INVESTORS LP,BALLARD PARTNERS,78f9f1ba-2e0a-43d4-a6dd-fa786e067474,RR,,https://lda.senate.gov/filings/public/filing/78f9f1ba-2e0a-43d4-a6dd-fa786e067474/print/
"AREVON ENERGY, INC.",THE BERNHARDT GROUP LLC,d57ebfca-d086-4df6-8b57-ca76293878f7,Q4,40000,https://lda.senate.gov/filings/public/filing/d57ebfca-d086-4df6-8b57-ca76293878f7/print/
"AREVON ENERGY, INC.",THE BERNHARDT GROUP LLC,14e8d571-a9ec-402b-922e-e0d537948476,RR,,https://lda.senate.gov/filings/public/filing/14e8d571-a9ec-402b-922e-e0d537948476/print/
ARK INFOTECH LLC,STRATEGIC POLICY ADVISORS,5f9cd4a8-132d-4ce9-8a58-f023744f3e67,Q4,15000,https://lda.senate.gov/filings/public/filing/5f9cd4a8-132d-4ce9-8a58-f023744f3e67/print/
ARK INFOTECH LLC,STRATEGIC POLICY ADVISORS,88bff880-0fae-451f-8e1d-329fe3b2d563,RR,,https://lda.senate.gov/filings/public/filing/88bff880-0fae-451f-8e1d-329fe3b2d563/print/
"ARQAIOS, INC.",ARENTFOX SCHIFF LLP,061a4c42-097d-46fe-8b85-13bec0bdd9e0,Q4,10000,https://lda.senate.gov/filings/public/filing/061a4c42-097d-46fe-8b85-13bec0bdd9e0/print/
"ARQAIOS, INC.",ARENTFOX SCHIFF LLP,969231d8-8765-468a-a411-81f02b1d39bc,RR,,https://lda.senate.gov/filings/public/filing/969231d8-8765-468a-a411-81f02b1d39bc/print/
"ARROW GROUP (ON BEHALF OF CITY OF WINTER GARDEN, FL)","BECKER & POLIAKOFF, P.A.",0b03e79d-c652-4c85-b5de-e65493f4afd1,Q4,10000,https://lda.senate.gov/filings/public/filing/0b03e79d-c652-4c85-b5de-e65493f4afd1/print/
"ARROW GROUP (ON BEHALF OF CITY OF WINTER GARDEN, FL)","BECKER & POLIAKOFF, P.A.",a0e3526c-1d52-476f-8612-8f5fe31a748d,RR,,https://lda.senate.gov/filings/public/filing/a0e3526c-1d52-476f-8612-8f5fe31a748d/print/
ARUNA PROJECT,ACG ADVOCACY,033cc009-cf16-43d0-aac4-839d20f69060,Q4,20000,https://lda.senate.gov/filings/public/filing/033cc009-cf16-43d0-aac4-839d20f69060/print/
ARUNA PROJECT,ACG ADVOCACY,da897fcc-603d-41ac-ac96-cec74ce8b1b5,RR,,https://lda.senate.gov/filings/public/filing/da897fcc-603d-41ac-ac96-cec74ce8b1b5/print/
ASCENT ON BEHALF OF PROTOPIA,"STRATEGIC CAPITOL GROUP, LLC",9d6433a7-8e22-47a3-ab7b-12dd2826199f,RR,,https://lda.senate.gov/filings/public/filing/9d6433a7-8e22-47a3-ab7b-12dd2826199f/print/
"ASHLEY FURNITURE INDUSTRIES, LLC",MICHAEL BEST STRATEGIES LLC,b2b861da-9c01-4192-a631-b26a3b9fec1a,Q4,90000,https://lda.senate.gov/filings/public/filing/b2b861da-9c01-4192-a631-b26a3b9fec1a/print/
"ASHLEY FURNITURE INDUSTRIES, LLC",MICHAEL BEST STRATEGIES LLC,19c1a22f-631b-4549-a3af-0a7d276e8337,RR,,https://lda.senate.gov/filings/public/filing/19c1a22f-631b-4549-a3af-0a7d276e8337/print/
ASSOCIATION FOR METROPOLITAN PLANNING ORGANIZATIONS,PAVLUCHUK & ASSOCIATES,e48359d7-bdfc-4cae-a086-e73371a5dd4c,RR,,https://lda.senate.gov/filings/public/filing/e48359d7-bdfc-4cae-a086-e73371a5dd4c/print/
ASSOCIATION OF ACCREDITED NATUROPATHIC MEDICAL COLLEGES,THE VOGEL GROUP,b04ae98b-55f7-4816-ae30-feacb3392af5,Q4Y,,https://lda.senate.gov/filings/public/filing/b04ae98b-55f7-4816-ae30-feacb3392af5/print/
ASSOCIATION OF ACCREDITED NATUROPATHIC MEDICAL COLLEGES,THE VOGEL GROUP,e6630863-2a25-4876-a23d-6be6bc9c38b9,RR,,https://lda.senate.gov/filings/public/filing/e6630863-2a25-4876-a23d-6be6bc9c38b9/print/
ASSURED GUARANTY LTD,AKIN GUMP STRAUSS HAUER & FELD,b7dbf858-52cf-4801-9307-646c5472d438,Q4,90000,https://lda.senate.gov/filings/public/filing/b7dbf858-52cf-4801-9307-646c5472d438/print/
ASSURED GUARANTY LTD,AKIN GUMP STRAUSS HAUER & FELD,dd0d4d79-6fd6-46a2-845f-a09d17c81841,RR,,https://lda.senate.gov/filings/public/filing/dd0d4d79-6fd6-46a2-845f-a09d17c81841/print/
"ATHENA SECURITY, INC.","DEVEAU BURR GROUP, LLC",23ada146-4b48-44b9-9d37-d2ce7ab9cdc9,Q4,,https://lda.senate.gov/filings/public/filing/23ada146-4b48-44b9-9d37-d2ce7ab9cdc9/print/
"ATHENA SECURITY, INC.","DEVEAU BURR GROUP, LLC",7b52afb3-8c23-416e-ade4-f2251eb361d0,RR,,https://lda.senate.gov/filings/public/filing/7b52afb3-8c23-416e-ade4-f2251eb361d0/print/
"ATHENS COUNTY, OH","MERCHANT MCINTYRE & ASSOCIATES, LLC",e3bb672a-9dd9-4328-9516-01750538ebb0,Q4Y,20000,https://lda.senate.gov/filings/public/filing/e3bb672a-9dd9-4328-9516-01750538ebb0/print/
"ATHENS COUNTY, OH","MERCHANT MCINTYRE & ASSOCIATES, LLC",a6110b52-6aa1-4f2e-95f2-45690c33ce61,RR,,https://lda.senate.gov/filings/public/filing/a6110b52-6aa1-4f2e-95f2-45690c33ce61/print/
"ATROPOS GROUP, INC.","ATROPOS GROUP, INC.",a78e195a-a632-464c-9048-39b1cc915194,Q4Y,,https://lda.senate.gov/filings/public/filing/a78e195a-a632-464c-9048-39b1cc915194/print/
"ATROPOS GROUP, INC.","ATROPOS GROUP, INC.",a78e195a-a632-464c-9048-39b1cc915194,Q4Y,,https://lda.senate.gov/filings/public/filing/a78e195a-a632-464c-9048-39b1cc915194/print/
"ATROPOS GROUP, INC.","ATROPOS GROUP, INC.",09d9e3b7-4e54-47c8-b644-883ac0e88097,RR,,https://lda.senate.gov/filings/public/filing/09d9e3b7-4e54-47c8-b644-883ac0e88097/print/
"ATROPOS GROUP, INC.","ATROPOS GROUP, INC.",09d9e3b7-4e54-47c8-b644-883ac0e88097,RR,,https://lda.senate.gov/filings/public/filing/09d9e3b7-4e54-47c8-b644-883ac0e88097/print/
"ATROPOS GROUP, INC.","BROWNSTEIN HYATT FARBER SCHRECK, LLP",2bc60f89-52fd-47ed-86e5-491d6211ae0a,Q4,30000,https://lda.senate.gov/filings/public/filing/2bc60f89-52fd-47ed-86e5-491d6211ae0a/print/
"ATROPOS GROUP, INC.","BROWNSTEIN HYATT FARBER SCHRECK, LLP",2bc60f89-52fd-47ed-86e5-491d6211ae0a,Q4,30000,https://lda.senate.gov/filings/public/filing/2bc60f89-52fd-47ed-86e5-491d6211ae0a/print/
"ATROPOS GROUP, INC.","BROWNSTEIN HYATT FARBER SCHRECK, LLP",f81f371a-6aff-4368-aab4-d98297ca9733,RR,,https://lda.senate.gov/filings/public/filing/f81f371a-6aff-4368-aab4-d98297ca9733/print/
"ATROPOS GROUP, INC.","BROWNSTEIN HYATT FARBER SCHRECK, LLP",f81f371a-6aff-4368-aab4-d98297ca9733,RR,,https://lda.senate.gov/filings/public/filing/f81f371a-6aff-4368-aab4-d98297ca9733/print/
AUSTIN STADCO LLC,HILLCO PARTNERS,de3429eb-da71-4da8-b038-28abb7e1b3f3,Q4,50000,https://lda.senate.gov/filings/public/filing/de3429eb-da71-4da8-b038-28abb7e1b3f3/print/
AUSTIN STADCO LLC,HILLCO PARTNERS,806ce6f2-9bfb-4ed8-8525-43b765c015fd,RR,,https://lda.senate.gov/filings/public/filing/806ce6f2-9bfb-4ed8-8525-43b765c015fd/print/
AVALON PARK GROUP,"RUBIN, TURNBULL & ASSOCIATES",0bf544c2-f656-4f01-baff-b233eec00596,Q4,80000,https://lda.senate.gov/filings/public/filing/0bf544c2-f656-4f01-baff-b233eec00596/print/
AVALON PARK GROUP,"RUBIN, TURNBULL & ASSOCIATES",ff8ffd93-b1a5-47f2-b718-020ca7a88a11,RR,,https://lda.senate.gov/filings/public/filing/ff8ffd93-b1a5-47f2-b718-020ca7a88a11/print/
AVALYN PHARMA INC.,DLA PIPER LLP (US),3e3115b4-c01e-4af1-be13-e99d752844b8,Q4,40000,https://lda.senate.gov/filings/public/filing/3e3115b4-c01e-4af1-be13-e99d752844b8/print/
