member (merged row in the split CSV),party_source,giver_slice,raw_recipient_string_as_filed,total,items
Rep. Gabe Evans (R-CO),members-table,health_focused,CONGRESSMAN GABE EVANS,15000.0,5
Rep. Gabe Evans (R-CO),members-table,health_focused,REP. GABE EVANS,7500.0,6
Rep. Gabe Evans (R-CO),members-table,health_focused,GABE EVANS,6000.0,3
Rep. Gabe Evans (R-CO),members-table,health_focused,REP GABE EVANS,2000.0,2
Rep. Gabe Evans (R-CO),members-table,mixed_diversified,REP. GABE EVANS,3500.0,2
Rep. Gabe Evans (R-CO),members-table,mixed_diversified,REP GABE EVANS,3500.0,2
Rep. Gabe Vasquez (D-NM),members-table,health_focused,REP. GABE VASQUEZ,16500.0,15
Rep. Gabe Vasquez (D-NM),members-table,health_focused,GABE VASQUEZ,14100.0,13
Rep. Gabe Vasquez (D-NM),members-table,health_focused,CONGRESSMAN GABE VASQUEZ,13000.0,5
Rep. Gabe Vasquez (D-NM),members-table,health_focused,REP. GABRIEL VASQUEZ,1000.0,1
Rep. Gabe Vasquez (D-NM),members-table,mixed_diversified,REP. GABE VASQUEZ,8500.0,7
Rep. Gabe Vasquez (D-NM),members-table,mixed_diversified,GABE VASQUEZ,4100.0,3
Rep. Gabe Vasquez (D-NM),members-table,mixed_diversified,REP. GABRIEL VASQUEZ,3500.0,3
Rep. Gabe Vasquez (D-NM),members-table,mixed_diversified,REP GABE VASQUEZ,1000.0,1
Rep. Gabe Vasquez (D-NM),members-table,mixed_diversified,CONGRESSMAN GABE VASQUEZ,1000.0,1
Rep. Gary J. Palmer (R-AL),members-table,health_focused,CONGRESSMAN GARY PALMER,12500.0,4
Rep. Gary J. Palmer (R-AL),members-table,health_focused,GARY PALMER,11500.0,6
Rep. Gary J. Palmer (R-AL),members-table,health_focused,REP. GARY JAMES PALMER,9000.0,7
Rep. Gary J. Palmer (R-AL),members-table,health_focused,REP. GARY PALMER,2500.0,2
Rep. Gary J. Palmer (R-AL),members-table,mixed_diversified,REP. GARY JAMES PALMER,6500.0,5
Rep. Gary J. Palmer (R-AL),members-table,mixed_diversified,REP GARY PALMER,2500.0,1
Rep. George Latimer (D-NY),members-table,health_focused,GEORGE LATIMER,7000.0,4
Rep. George Latimer (D-NY),members-table,health_focused,REP. GEORGE LATIMER,2000.0,2
Rep. George Latimer (D-NY),members-table,mixed_diversified,REP. GEORGE LATIMER,1000.0,1
Rep. George Whitesides (D-CA),members-table,health_focused,CONGRESSMAN GEORGE WHITESIDES,5000.0,2
Rep. George Whitesides (D-CA),members-table,health_focused,REP. GEORGE WHITESIDES,4500.0,3
Rep. George Whitesides (D-CA),members-table,health_focused,REP. GEORGE THOMAS WHITESIDES,2500.0,1
Rep. George Whitesides (D-CA),members-table,health_focused,REP GEORGE WHITESIDES,2000.0,2
Rep. George Whitesides (D-CA),members-table,mixed_diversified,GEORGE WHITESIDES,1000.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,health_focused,REP. GIL CISNEROS,5000.0,2
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,health_focused,GILBERT CISNEROS,2500.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,health_focused,CONGRESSMAN GILBERT CISNEROS,2500.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,health_focused,"REP. GILBERT RAY CISNEROS, JR",2500.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,health_focused,REP GIL CISNEROS,2000.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,health_focused,"REP. GIL CISNEROS, JR",1000.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,mixed_diversified,"GILBERT R. CISNEROS, JR",5000.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,mixed_diversified,GILBERT CISNEROS,3500.0,2
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,mixed_diversified,REP. GIL CISNEROS,1000.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,mixed_diversified,CONGRESSMAN GILBERT CISNEROS,1000.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,mixed_diversified,"REP. GIL CISNEROS, JR",1000.0,1
"Rep. Gilbert Ray Cisneros, Jr. (D-CA)",members-table,mixed_diversified,"REP. GILBERT RAY CISNEROS, JR",1000.0,1
Rep. Glenn Grothman (R-WI),members-table,health_focused,CONGRESSMAN GLENN GROTHMAN,5000.0,2
Rep. Glenn Grothman (R-WI),members-table,health_focused,GLENN GROTHMAN,1000.0,1
Rep. Glenn Grothman (R-WI),members-table,mixed_diversified,GLENN GROTHMAN,8000.0,5
Rep. Glenn Grothman (R-WI),members-table,mixed_diversified,REP. GLENN GROTHMAN,2500.0,1
Rep. Glenn Grothman (R-WI),members-table,mixed_diversified,REP. GLENN S. GROTHMAN,1000.0,1
Rep. Glenn Ivey (D-MD),members-table,health_focused,GLENN IVEY,10000.0,7
Rep. Glenn Ivey (D-MD),members-table,health_focused,REP. GLENN FREDERICK IVEY,5500.0,3
Rep. Glenn Ivey (D-MD),members-table,health_focused,CONGRESSMAN GLENN IVEY,5000.0,1
Rep. Glenn Ivey (D-MD),members-table,health_focused,GLENN F. IVEY,1000.0,1
Rep. Glenn Ivey (D-MD),members-table,health_focused,REP. GLENN IVEY,1000.0,1
Rep. Glenn Ivey (D-MD),members-table,mixed_diversified,REP. GLENN FREDERICK IVEY,7000.0,5
Rep. Glenn Ivey (D-MD),members-table,mixed_diversified,REP. GLENN IVEY,4500.0,4
Rep. Glenn Ivey (D-MD),members-table,mixed_diversified,GLENN IVEY,4050.0,3
Rep. Glenn Thompson (R-PA),members-table,health_focused,CONGRESSMAN GLENN THOMPSON,2500.0,3
Rep. Glenn Thompson (R-PA),members-table,health_focused,REP. GLENN THOMPSON,1000.0,1
Rep. Glenn Thompson (R-PA),members-table,mixed_diversified,REP. GLENN W. THOMPSON,12000.0,7
Rep. Glenn Thompson (R-PA),members-table,mixed_diversified,REP. GLENN THOMPSON,8000.0,4
Rep. Glenn Thompson (R-PA),members-table,mixed_diversified,CONGRESSMAN GLENN THOMPSON,4500.0,3
Rep. Glenn Thompson (R-PA),members-table,mixed_diversified,"REP. GLENN WILLIAM THOMPSON, JR",2500.0,1
Rep. Grace Meng (D-NY),members-table,health_focused,REP. GRACE MENG,38500.0,15
Rep. Grace Meng (D-NY),members-table,health_focused,GRACE MENG,20500.0,10
Rep. Grace Meng (D-NY),members-table,health_focused,REP GRACE MENG,11500.0,5
Rep. Grace Meng (D-NY),members-table,health_focused,CONGRESSWOMAN GRACE MENG,5000.0,2
Rep. Grace Meng (D-NY),members-table,mixed_diversified,GRACE MENG,3000.0,2
Rep. Grace Meng (D-NY),members-table,mixed_diversified,CONGRESSWOMAN GRACE MENG,2000.0,2
Rep. Greg Casar (D-TX),members-table,health_focused,CONGRESSMAN GREGORIO CASAR,5000.0,1
Rep. Greg Landsman (D-OH),members-table,health_focused,CONGRESSMAN GREG LANDSMAN,11000.0,4
Rep. Greg Landsman (D-OH),members-table,health_focused,REP. GREG LANDSMAN,11000.0,8
Rep. Greg Landsman (D-OH),members-table,health_focused,GREG LANDSMAN,6500.0,4
Rep. Greg Landsman (D-OH),members-table,mixed_diversified,REP. GREG LANDSMAN,3000.0,2
Rep. Greg Landsman (D-OH),members-table,mixed_diversified,GREG LANDSMAN,1000.0,1
Rep. Greg Stanton (D-AZ),members-table,health_focused,REP. GREG STANTON,27500.0,13
Rep. Greg Stanton (D-AZ),members-table,health_focused,GREG STANTON,9500.0,7
Rep. Greg Stanton (D-AZ),members-table,health_focused,REP. GREGORY JOHN STANTON,4000.0,2
Rep. Greg Stanton (D-AZ),members-table,health_focused,REP GREG STANTON,2500.0,1
Rep. Greg Stanton (D-AZ),members-table,mixed_diversified,GREG STANTON,12500.0,8
Rep. Greg Stanton (D-AZ),members-table,mixed_diversified,CONGRESSMAN GREG STANTON,5000.0,3
Rep. Greg Stanton (D-AZ),members-table,mixed_diversified,REP. GREG STANTON,2000.0,2
Rep. Greg Stanton (D-AZ),members-table,mixed_diversified,REP. GREGORY JOHN STANTON,1000.0,1
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,REP. GREG MURPHY,24500.0,11
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,GREGORY MURPHY,23500.0,13
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,REP GREGORY F MURPHY,23500.0,11
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,GREG MURPHY,20000.0,15
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,CONGRESSMAN GREGORY MURPHY,9000.0,4
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,REP. GREGORY MURPHY,1500.0,2
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,GREGORY F. MURPHY,1500.0,1
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,REP. GREGORY FRANCIS MURPHY,1000.0,1
Rep. Gregory F. Murphy (R-NC),members-table,health_focused,GREGORY FRANCIS MURPHY,1000.0,1
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,GREG MURPHY,16500.0,10
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,REP. GREG MURPHY,11500.0,6
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,GREGORY MURPHY,9000.0,4
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,REP. GREGORY F. MURPHY,6000.0,3
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,GREGORY F. MURPHY,5000.0,1
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,REP. GREGORY FRANCIS MURPHY,4500.0,3
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,CONGRESSMAN GREG MURPHY,3000.0,3
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,REP GREGORY F MURPHY,2500.0,1
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,CONGRESSMAN GREGORY MURPHY,2000.0,2
Rep. Gregory F. Murphy (R-NC),members-table,mixed_diversified,REP. GREGORY MURPHY,1500.0,2
Rep. Gregory W. Meeks (D-NY),members-table,health_focused,GREGORY MEEKS,15500.0,6
Rep. Gregory W. Meeks (D-NY),members-table,health_focused,REP. GREGORY MEEKS,7000.0,3
Rep. Gregory W. Meeks (D-NY),members-table,health_focused,REP. GREGORY WELDON MEEKS,6000.0,4
Rep. Gregory W. Meeks (D-NY),members-table,health_focused,REP GREGORY MEEKS,5000.0,2
Rep. Gregory W. Meeks (D-NY),members-table,health_focused,CONGRESSMAN GREGORY MEEKS,4000.0,2
Rep. Gregory W. Meeks (D-NY),members-table,mixed_diversified,REP. GREGORY WELDON MEEKS,16500.0,15
Rep. Gregory W. Meeks (D-NY),members-table,mixed_diversified,REP GREGORY W MEEKS,2000.0,2
Rep. Gregory W. Meeks (D-NY),members-table,mixed_diversified,GREGORY MEEKS,2000.0,1
Rep. Gregory W. Meeks (D-NY),members-table,mixed_diversified,REP. GREGORY MEEKS,2000.0,2
Rep. Gregory W. Meeks (D-NY),members-table,mixed_diversified,CONGRESSMAN GREGORY MEEKS,500.0,1
Rep. Gus M. Bilirakis (R-FL),members-table,health_focused,GUS BILIRAKIS,59500.0,35
Rep. Gus M. Bilirakis (R-FL),members-table,health_focused,REP. GUS MICHAEL BILIRAKIS,38000.0,21
Rep. Gus M. Bilirakis (R-FL),members-table,health_focused,REP. GUS BILIRAKIS,29500.0,17
Rep. Gus M. Bilirakis (R-FL),members-table,health_focused,REP GUS BILIRAKIS,18000.0,12
Rep. Gus M. Bilirakis (R-FL),members-table,health_focused,CONGRESSMAN GUS BILIRAKIS,6500.0,3
Rep. Gus M. Bilirakis (R-FL),members-table,health_focused,HON. GUS BILIRAKIS,4000.0,4
Rep. Gus M. Bilirakis (R-FL),members-table,health_focused,HON. MIKE BILIRAKIS,1500.0,1
Rep. Gus M. Bilirakis (R-FL),members-table,mixed_diversified,REP. GUS MICHAEL BILIRAKIS,52000.0,25
Rep. Gus M. Bilirakis (R-FL),members-table,mixed_diversified,GUS BILIRAKIS,39000.0,19
Rep. Gus M. Bilirakis (R-FL),members-table,mixed_diversified,REP. GUS BILIRAKIS,20021.0,11
Rep. Gus M. Bilirakis (R-FL),members-table,mixed_diversified,CONGRESSMAN GUS BILIRAKIS,14000.0,7
Rep. Gus M. Bilirakis (R-FL),members-table,mixed_diversified,REP GUS BILIRAKIS,7000.0,3
Rep. Gus M. Bilirakis (R-FL),members-table,mixed_diversified,REP. GUS M. BILIRAKIS,1000.0,1
Rep. Guy Reschenthaler (R-PA),members-table,health_focused,GUY RESCHENTHALER,38500.0,18
Rep. Guy Reschenthaler (R-PA),members-table,health_focused,CONGRESSMAN GUY RESCHENTHALER,22500.0,14
Rep. Guy Reschenthaler (R-PA),members-table,health_focused,REP. GUY L. RESCHENTHALER,19500.0,8
Rep. Guy Reschenthaler (R-PA),members-table,health_focused,REP. GUY RESCHENTHALER,7000.0,5
Rep. Guy Reschenthaler (R-PA),members-table,health_focused,REP GUY RESCHENTHALER,3000.0,4
Rep. Guy Reschenthaler (R-PA),members-table,mixed_diversified,REP. GUY L. RESCHENTHALER,12500.0,8
Rep. Guy Reschenthaler (R-PA),members-table,mixed_diversified,GUY RESCHENTHALER,10500.0,6
Rep. Guy Reschenthaler (R-PA),members-table,mixed_diversified,REP GUY RESCHENTHALER,5000.0,2
Rep. Guy Reschenthaler (R-PA),members-table,mixed_diversified,REP. GUY RESCHENTHALER,3500.0,2
Rep. Guy Reschenthaler (R-PA),members-table,mixed_diversified,CONGRESSMAN GUY RESCHENTHALER,1000.0,1
Rep. Guy Reschenthaler (R-PA),members-table,mixed_diversified,REP. GUY LORIN RESCHENTHALER,1000.0,1
Rep. Gwen Moore (D-WI),members-table,health_focused,REP GWEN S MOORE,30000.0,6
Rep. Gwen Moore (D-WI),members-table,health_focused,REP. GWENDOLYNNE SOPHIA MOORE,24000.0,8
Rep. Gwen Moore (D-WI),members-table,health_focused,GWEN MOORE,18500.0,8
Rep. Gwen Moore (D-WI),members-table,health_focused,REP. GWEN MOORE,8500.0,6
Rep. Gwen Moore (D-WI),members-table,health_focused,REP GWEN MOORE,5000.0,2
Rep. Gwen Moore (D-WI),members-table,health_focused,CONGRESSWOMAN GWEN MOORE,1000.0,1
Rep. Gwen Moore (D-WI),members-table,health_focused,CONGRESSWOMAN GWENDOLYNNE MOORE,1000.0,1
Rep. Gwen Moore (D-WI),members-table,mixed_diversified,REP. GWENDOLYNNE SOPHIA MOORE,20500.0,11
Rep. Gwen Moore (D-WI),members-table,mixed_diversified,GWEN MOORE,12000.0,6
Rep. Gwen Moore (D-WI),members-table,mixed_diversified,REP. GWEN MOORE,3500.0,2
Rep. Gwen Moore (D-WI),members-table,mixed_diversified,REP GWEN MOORE,2500.0,1
Rep. Gwen Moore (D-WI),members-table,mixed_diversified,CONGRESSWOMAN GWEN MOORE,2500.0,1
Rep. H. Morgan Griffith (R-VA),members-table,health_focused,REP. MORGAN GRIFFITH,54500.0,27
Rep. H. Morgan Griffith (R-VA),members-table,health_focused,MORGAN GRIFFITH,37500.0,19
Rep. H. Morgan Griffith (R-VA),members-table,health_focused,REP. H. MORGAN GRIFFITH,24500.0,14
Rep. H. Morgan Griffith (R-VA),members-table,health_focused,CONGRESSMAN MORGAN GRIFFITH,15500.0,9
Rep. H. Morgan Griffith (R-VA),members-table,health_focused,H. MORGAN GRIFFITH,6500.0,7
Rep. H. Morgan Griffith (R-VA),members-table,health_focused,REP MORGAN GRIFFITH,6500.0,4
Rep. H. Morgan Griffith (R-VA),members-table,health_focused,REP H MORGAN GRIFFITH,6000.0,3
Rep. H. Morgan Griffith (R-VA),members-table,health_focused,REP. MORGAN H. GRIFFITH,1000.0,1
Rep. H. Morgan Griffith (R-VA),members-table,mixed_diversified,REP. H. MORGAN GRIFFITH,59500.0,23
Rep. H. Morgan Griffith (R-VA),members-table,mixed_diversified,REP. MORGAN GRIFFITH,24500.0,13
Rep. H. Morgan Griffith (R-VA),members-table,mixed_diversified,MORGAN GRIFFITH,15000.0,7
Rep. H. Morgan Griffith (R-VA),members-table,mixed_diversified,H. MORGAN GRIFFITH,14000.0,11
Rep. H. Morgan Griffith (R-VA),members-table,mixed_diversified,REP MORGAN GRIFFITH,13000.0,6
Rep. H. Morgan Griffith (R-VA),members-table,mixed_diversified,CONGRESSMAN MORGAN GRIFFITH,8500.0,7
Rep. H. Morgan Griffith (R-VA),members-table,mixed_diversified,REP. HOWARD MORGAN GRIFFITH,6000.0,3
Rep. Hakeem S. Jeffries (D-NY),members-table,health_focused,HAKEEM JEFFRIES,110550.0,32
Rep. Hakeem S. Jeffries (D-NY),members-table,health_focused,REP. HAKEEM S. JEFFRIES,45500.0,16
Rep. Hakeem S. Jeffries (D-NY),members-table,health_focused,REP. HAKEEM JEFFRIES,30500.0,8
Rep. Hakeem S. Jeffries (D-NY),members-table,health_focused,CONGRESSMAN HAKEEM JEFFRIES,25500.0,6
Rep. Hakeem S. Jeffries (D-NY),members-table,health_focused,REP. HAKEEM SEKOU JEFFRIES,15000.0,3
Rep. Hakeem S. Jeffries (D-NY),members-table,health_focused,REP HAKEEM JEFFRIES,12500.0,5
Rep. Hakeem S. Jeffries (D-NY),members-table,mixed_diversified,HAKEEM JEFFRIES,18500.0,5
Rep. Hakeem S. Jeffries (D-NY),members-table,mixed_diversified,REP. HAKEEM SEKOU JEFFRIES,15000.0,3
Rep. Hakeem S. Jeffries (D-NY),members-table,mixed_diversified,REP. HAKEEM JEFFRIES,14750.0,8
Rep. Hakeem S. Jeffries (D-NY),members-table,mixed_diversified,REP. HAKEEM S. JEFFRIES,11000.0,4
Rep. Hakeem S. Jeffries (D-NY),members-table,mixed_diversified,CONGRESSMAN HAKEEM JEFFRIES,5000.0,1
Rep. Haley M. Stevens (D-MI),members-table,health_focused,HALEY STEVENS,39000.0,21
Rep. Haley M. Stevens (D-MI),members-table,health_focused,REP. HALEY M. STEVENS,36000.0,16
Rep. Haley M. Stevens (D-MI),members-table,health_focused,REP. HALEY STEVENS,27000.0,11
Rep. Haley M. Stevens (D-MI),members-table,health_focused,REP HALEY STEVENS,6000.0,3
Rep. Haley M. Stevens (D-MI),members-table,health_focused,CONGRESSWOMAN HALEY STEVENS,4500.0,2
Rep. Haley M. Stevens (D-MI),members-table,health_focused,REP. HALEY MARIA STEVENS,2500.0,1
Rep. Haley M. Stevens (D-MI),members-table,health_focused,HON. HALEY STEVENS,2000.0,1
Rep. Haley M. Stevens (D-MI),members-table,mixed_diversified,HALEY STEVENS,10250.0,4
Rep. Haley M. Stevens (D-MI),members-table,mixed_diversified,REP. HALEY M. STEVENS,6500.0,4
Rep. Haley M. Stevens (D-MI),members-table,mixed_diversified,REP. HALEY MARIA STEVENS,6000.0,2
Rep. Haley M. Stevens (D-MI),members-table,mixed_diversified,REP. HALEY STEVENS,6000.0,2
Rep. Haley M. Stevens (D-MI),members-table,mixed_diversified,REP HALEY STEVENS,1000.0,1
Rep. Harold Rogers (R-KY),members-table,health_focused,CONGRESSMAN HAL ROGERS,8500.0,5
Rep. Harold Rogers (R-KY),members-table,health_focused,REP. HAROLD D. ROGERS,1000.0,1
Rep. Harold Rogers (R-KY),members-table,mixed_diversified,REP. HAROLD D. ROGERS,5500.0,4
Rep. Harold Rogers (R-KY),members-table,mixed_diversified,REP. HAL ROGERS,2500.0,1
Rep. Harold Rogers (R-KY),members-table,mixed_diversified,REP HAL ROGERS,2500.0,1
Rep. Harold Rogers (R-KY),members-table,mixed_diversified,REP. HAROLD DALLAS ROGERS,2500.0,2
Rep. Harold Rogers (R-KY),members-table,mixed_diversified,REP. HAROLD ROGERS,1000.0,1
Rep. Harriet M. Hageman (R-WY),members-table,health_focused,HARRIET HAGEMAN,4000.0,2
Rep. Harriet M. Hageman (R-WY),members-table,mixed_diversified,REP. HARRIET M. HAGEMAN,2000.0,2
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,health_focused,HANK JOHNSON,2000.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,health_focused,CONGRESSMAN HANK JOHNSON,2000.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,health_focused,HENRY HANK JOHNSON,1000.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,health_focused,"HENRY ""HANK"" JOHNSON",1000.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,health_focused,"REP. HANK JOHNSON, JR",1000.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,health_focused,CAVALIER JOHNSON,500.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,mixed_diversified,"REP. HENRY C. JOHNSON, JR",13500.0,9
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,mixed_diversified,"REP. HENRY CALVIN JOHNSON, JR",2500.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,mixed_diversified,REP. HENRY JOHNSON JR,1000.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,mixed_diversified,"REP. HENRY C. ""HANK"" JOHNSON",1000.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,mixed_diversified,REP. HENRY HANK JOHNSON,1000.0,1
"Rep. Henry C. ""Hank"" Johnson, Jr. (D-GA)",members-table,mixed_diversified,REP. HENRY C. JOHNSON JR,1000.0,1
Rep. Henry Cuellar (D-TX),members-table,health_focused,HENRY CUELLAR,18500.0,9
Rep. Henry Cuellar (D-TX),members-table,health_focused,CONGRESSMAN HENRY CUELLAR,8500.0,4
Rep. Henry Cuellar (D-TX),members-table,health_focused,REP. HENRY ROBERTO CUELLAR,7500.0,5
Rep. Henry Cuellar (D-TX),members-table,health_focused,REP. HENRY CUELLAR,3000.0,2
Rep. Henry Cuellar (D-TX),members-table,mixed_diversified,REP. HENRY ROBERTO CUELLAR,14000.0,10
Rep. Henry Cuellar (D-TX),members-table,mixed_diversified,REP. HENRY CUELLAR,7500.0,5
Rep. Henry Cuellar (D-TX),members-table,mixed_diversified,HENRY CUELLAR,2500.0,1
Rep. Henry Cuellar (D-TX),members-table,mixed_diversified,HON. HENRY CUELLAR,1000.0,1
Rep. Henry Cuellar (D-TX),members-table,mixed_diversified,REP HENRY CUELLAR,1000.0,1
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,health_focused,"REP. HERB CONAWAY, JR",8500.0,5
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,health_focused,REP. HERB CONAWAY,2500.0,3
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,health_focused,REP HERB CONAWAY JR,2500.0,1
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,health_focused,REP HERB CONAWAY,1500.0,1
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,health_focused,"REP. HERBERT CLARK HOOVER CONAWAY, JR",1000.0,1
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,health_focused,REP. HERB CONAWAY JR,487.0,1
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,mixed_diversified,"REP. HERB CONAWAY, JR",6000.0,6
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,mixed_diversified,"REP. HERBERT CLARK HOOVER CONAWAY, JR",4000.0,2
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,mixed_diversified,CONGRESSMAN HERB CONAWAY,2000.0,2
"Rep. Herbert C. Conaway, Jr. (D-NJ)",members-table,mixed_diversified,REP. HERB CONAWAY JR,1500.0,1
Rep. Hillary J. Scholten (D-MI),members-table,health_focused,HILLARY SCHOLTEN,21000.0,13
Rep. Hillary J. Scholten (D-MI),members-table,health_focused,REP. HILLARY SCHOLTEN,15500.0,8
Rep. Hillary J. Scholten (D-MI),members-table,health_focused,CONGRESSWOMAN HILLARY SCHOLTEN,6500.0,2
Rep. Hillary J. Scholten (D-MI),members-table,health_focused,REP. HILLARY JEANNE SCHOLTEN,2500.0,1
Rep. Hillary J. Scholten (D-MI),members-table,health_focused,REP HILLARY SCHOLTEN,2500.0,1
Rep. Hillary J. Scholten (D-MI),members-table,mixed_diversified,REP. HILLARY SCHOLTEN,15250.0,11
Rep. Hillary J. Scholten (D-MI),members-table,mixed_diversified,HILLARY SCHOLTEN,3000.0,2
Rep. Hillary J. Scholten (D-MI),members-table,mixed_diversified,REP HILLARY SCHOLTEN,2000.0,2
Rep. Hillary J. Scholten (D-MI),members-table,mixed_diversified,REP. HILLARY JEANNE SCHOLTEN,1500.0,1
Rep. J. French Hill (R-AR),members-table,health_focused,CONGRESSMAN FRENCH HILL,10500.0,3
Rep. J. French Hill (R-AR),members-table,health_focused,JAMES FRENCH HILL,10000.0,2
